"sex","nachweismethode","geoRegion","datum","entries","entries_pos","entries_neg","sumTotal","anteil_pos","anteil_pos_diff","anteil_pos_all","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"male","all","CH04",202053,13683,2405,11278,324654,17.6,5.6,11.3,0.456,45.6,766679,1784.71,42345.49,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-8102,-1056.77,-37.2,-1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH05",202053,7936,1660,6276,187590,20.9,3.7,14.3,0.429,42.9,594186,1335.61,31570.92,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-2466,-415.02,-23.7,-1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH06",202053,5371,1129,4242,122914,21,4.2,13.6,0.444,44.4,412733,1301.33,29780.51,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-2000,-484.57,-27.1,-1.40000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH07",202053,3402,767,2635,64370,22.5,2.4,16.5,0.429,42.9,171141,1987.83,37612.26,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-684,-399.68,-16.7,-0.800000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH01",202053,16694,2048,14646,423688,12.3,4.4,15.7,0.539,53.9,844124,1977.67,50192.63,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-6139,-727.26,-26.9,0.100000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH02",202053,16627,2469,14158,345192,14.8,3.1,14.4,0.564,56.4,954707,1741.58,36156.85,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-5511,-577.25,-24.9,0.399999999999984,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH03",202053,11119,1740,9379,220059,15.6,2.1,11.2,0.565,56.5,589537,1886.06,37327.43,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-4311,-731.25,-27.9,0.79999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH04",202053,16329,2764,13565,355920,16.9,4.9,10.6,0.544,54.4,772596,2113.52,46068.06,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-8492,-1099.16,-34.2,1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH05",202053,10577,2057,8520,208748,19.4,3.3,14.1,0.571,57.1,589627,1793.85,35403.4,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-2684,-455.2,-20.2,1.09999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH06",202053,6720,1382,5338,128932,20.6,5.1,13.7,0.556,55.6,406229,1654.24,31738.75,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-2002,-492.82,-23,1.40000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH07",202053,4533,942,3591,74810,20.8,3.3,15.6,0.571,57.1,180350,2513.45,41480.45,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-734,-406.98,-13.9,0.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH01",202053,42,10,32,900,23.8,22.8,4.8,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-56,NA,-57.1,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH02",202053,12,0,12,236,0,-13.9,10.2,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-24,NA,-66.7,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH03",202053,17,1,16,143,5.9,-14.1,10.5,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",2,NA,13.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH04",202053,20,0,20,266,0,-4.4,5.6,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",-25,NA,-55.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH05",202053,2,0,2,30,0,0,6.7,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",1,NA,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH06",202053,3,0,3,26,0,0,11.5,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",1,NA,50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH07",202053,0,0,NA,5,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-53",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH01",202101,16817,1966,14851,386046,11.7,-0.800000000000001,16.1,0.471,47.1,810627,2074.57,47623.14,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",2575,317.66,18.1,1.09999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH02",202101,14509,2102,12407,311090,14.5,-2.1,14.9,0.451,45.1,931877,1556.97,33383.16,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",1680,180.29,13.1,1.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH03",202101,10066,1337,8729,208511,13.3,-5.2,11.9,0.455,45.5,581620,1730.68,35850.04,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",1539,264.6,18,2.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH04",202101,14559,2113,12446,339213,14.5,-3.1,11.4,0.467,46.7,766679,1898.97,44244.46,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",876,114.26,6.4,1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH05",202101,10554,1731,8823,198144,16.4,-4.5,14.4,0.46,46,594186,1776.21,33347.13,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",2618,440.6,33,3.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH06",202101,6413,1210,5203,129327,18.9,-2.1,13.9,0.461,46.1,412733,1553.79,31334.3,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",1042,252.46,19.4,1.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH07",202101,3710,602,3108,68080,16.2,-6.3,16.5,0.432,43.2,171141,2167.8,39780.06,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",308,179.97,9.1,0.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH01",202101,18863,2119,16744,442551,11.2,-1.1,15.5,0.528,52.8,844124,2234.62,52427.25,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",2169,256.95,13,-1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH02",202101,17654,2462,15192,362846,13.9,-0.9,14.4,0.549,54.9,954707,1849.15,38006.01,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",1027,107.57,6.2,-1.49999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH03",202101,12037,1598,10439,232096,13.3,-2.3,11.3,0.544,54.4,589537,2041.77,39369.2,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",918,155.71,8.3,-2.09999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH04",202101,16616,2469,14147,372536,14.9,-2,10.8,0.533,53.3,772596,2150.67,48218.73,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",287,37.15,1.8,-1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH05",202101,12370,2136,10234,221118,17.3,-2.1,14.2,0.54,54,589627,2097.94,37501.34,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",1793,304.09,17,-3.09999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH06",202101,7496,1464,6032,136428,19.5,-1.1,14,0.539,53.9,406229,1845.26,33584.01,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",776,191.02,11.5,-1.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH07",202101,4883,721,4162,79693,14.8,-6,15.6,0.568,56.8,180350,2707.51,44187.97,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",350,194.06,7.7,-0.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH01",202101,31,1,30,931,3.2,-20.6,4.7,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",-11,NA,-26.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH02",202101,19,4,15,255,21.1,21.1,11,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",7,NA,58.3,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH03",202101,10,1,9,153,10,4.1,10.5,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",-7,NA,-41.2,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH04",202101,28,2,26,294,7.1,7.1,5.8,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",8,NA,40,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH05",202101,4,1,3,34,25,25,8.8,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",2,NA,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH06",202101,3,0,3,29,0,0,10.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH07",202101,4,0,4,9,0,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-01",4,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH01",202102,15910,1680,14230,401956,10.6,-1.1,15.9,0.479,47.9,810627,1962.68,49585.81,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-907,-111.89,-5.4,0.800000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH02",202102,13546,1538,12008,324636,11.4,-3.1,14.7,0.47,47,931877,1453.63,34836.79,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-963,-103.34,-6.6,1.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH03",202102,9090,1005,8085,217601,11.1,-2.2,11.9,0.468,46.8,581620,1562.88,37412.92,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-976,-167.8,-9.7,1.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH04",202102,12823,1413,11410,352036,11,-3.5,11.4,0.484,48.4,766679,1672.54,45917,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-1736,-226.43,-11.9,1.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH05",202102,9101,1100,8001,207245,12.1,-4.3,14.3,0.492,49.2,594186,1531.68,34878.81,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-1453,-244.53,-13.8,3.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH06",202102,6121,922,5199,135448,15.1,-3.8,13.9,0.478,47.8,412733,1483.04,32817.34,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-292,-70.75,-4.6,1.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH07",202102,3368,340,3028,71448,10.1,-6.1,16.2,0.452,45.2,171141,1967.97,41748.03,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-342,-199.83,-9.2,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH01",202102,17306,1813,15493,459857,10.5,-0.699999999999999,15.3,0.521,52.1,844124,2050.17,54477.42,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-1557,-184.45,-8.3,-0.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH02",202102,15277,1695,13582,378123,11.1,-2.8,14.3,0.53,53,954707,1600.18,39606.18,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-2377,-248.97,-13.5,-1.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH03",202102,10335,1079,9256,242431,10.4,-2.9,11.3,0.532,53.2,589537,1753.07,41122.27,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-1702,-288.7,-14.1,-1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH04",202102,13667,1579,12088,386203,11.6,-3.3,10.8,0.516,51.6,772596,1768.97,49987.7,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-2949,-381.7,-17.7,-1.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH05",202102,9389,1207,8182,230507,12.9,-4.4,14.2,0.508,50.8,589627,1592.36,39093.7,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-2981,-505.58,-24.1,-3.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH06",202102,6696,1070,5626,143124,16,-3.5,14.1,0.522,52.2,406229,1648.33,35232.34,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-800,-196.93,-10.7,-1.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH07",202102,4091,414,3677,83784,10.1,-4.7,15.3,0.548,54.8,180350,2268.37,46456.33,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-792,-439.14,-16.2,-1.99999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH01",202102,24,1,23,955,4.2,1,4.7,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-7,NA,-22.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH02",202102,9,2,7,264,22.2,1.1,11.4,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-10,NA,-52.6,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH03",202102,4,0,4,157,0,-10,10.2,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-6,NA,-60,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH04",202102,14,0,14,308,0,-7.1,5.5,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-14,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH05",202102,4,1,3,38,25,0,10.5,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH06",202102,1,0,1,30,0,0,10,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-2,NA,-66.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH07",202102,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-02",-4,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH01",202103,16777,1593,15184,418733,9.5,-1.1,15.6,0.48,48,810627,2069.63,51655.45,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",867,106.95,5.4,0.100000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH02",202103,14337,1271,13066,338973,8.9,-2.5,14.5,0.477,47.7,931877,1538.51,36375.29,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",791,84.88,5.8,0.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH03",202103,10599,881,9718,228200,8.3,-2.8,11.7,0.475,47.5,581620,1822.32,39235.24,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",1509,259.44,16.6,0.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH04",202103,15101,1300,13801,367137,8.6,-2.4,11.3,0.488,48.8,766679,1969.66,47886.66,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",2278,297.12,17.8,0.399999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH05",202103,11660,1013,10647,218905,8.7,-3.4,14,0.499,49.9,594186,1962.35,36841.16,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",2559,430.67,28.1,0.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH06",202103,6169,670,5499,141617,10.9,-4.2,13.8,0.473,47.3,412733,1494.67,34312.01,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",48,11.63,0.8,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH07",202103,3455,223,3232,74903,6.5,-3.6,15.8,0.448,44.8,171141,2018.8,43766.84,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",87,50.83,2.6,-0.399999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH01",202103,18130,1773,16357,477987,9.8,-0.699999999999999,15.1,0.519,51.9,844124,2147.79,56625.21,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",824,97.62,4.8,-0.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH02",202103,15700,1399,14301,393823,8.9,-2.2,14,0.522,52.2,954707,1644.48,41250.67,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",423,44.3,2.8,-0.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH03",202103,11725,965,10760,254156,8.2,-2.2,11.1,0.525,52.5,589537,1988.85,43111.12,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",1390,235.78,13.4,-0.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH04",202103,15800,1344,14456,402003,8.5,-3.1,10.7,0.511,51.1,772596,2045.05,52032.76,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",2133,276.08,15.6,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH05",202103,11706,1067,10639,242213,9.1,-3.8,13.9,0.501,50.1,589627,1985.32,41079.02,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",2317,392.96,24.7,-0.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH06",202103,6880,865,6015,150004,12.6,-3.4,14,0.527,52.7,406229,1693.63,36925.97,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",184,45.3,2.7,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH07",202103,4260,259,4001,88044,6.1,-4,14.8,0.552,55.2,180350,2362.07,48818.41,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",169,93.7,4.1,0.399999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH01",202103,13,1,12,968,7.7,3.5,4.8,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",-11,NA,-45.8,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH02",202103,14,1,13,278,7.1,-15.1,11.2,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",5,NA,55.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH03",202103,8,1,7,165,12.5,12.5,10.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",4,NA,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH04",202103,19,1,18,327,5.3,5.3,5.5,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",5,NA,35.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH05",202103,2,0,2,40,0,-25,10,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",-2,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH06",202103,0,0,NA,30,NA,NA,10,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH07",202103,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-03",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH01",202104,17861,1497,16364,436594,8.4,-1.1,15.3,0.477,47.7,810627,2203.36,53858.8,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",1084,133.73,6.5,-0.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH02",202104,13849,1160,12689,352822,8.4,-0.5,14.2,0.465,46.5,931877,1486.14,37861.43,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",-488,-52.37,-3.4,-1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH03",202104,10243,706,9537,238443,6.9,-1.4,11.5,0.446,44.6,581620,1761.12,40996.36,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",-356,-61.2,-3.4,-2.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH04",202104,15654,1072,14582,382791,6.8,-1.8,11.1,0.469,46.9,766679,2041.79,49928.46,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",553,72.13,3.7,-1.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH05",202104,11856,829,11027,230761,7,-1.7,13.6,0.476,47.6,594186,1995.33,38836.49,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",196,32.98,1.7,-2.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH06",202104,5570,456,5114,147187,8.2,-2.7,13.6,0.443,44.3,412733,1349.54,35661.55,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",-599,-145.13,-9.7,-3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH07",202104,2785,167,2618,77688,6,-0.5,15.4,0.46,46,171141,1627.31,45394.15,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",-670,-391.49,-19.4,1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH01",202104,19566,1659,17907,497553,8.5,-1.3,14.9,0.522,52.2,844124,2317.91,58943.12,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",1436,170.12,7.9,0.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH02",202104,15937,1333,14604,409760,8.4,-0.5,13.8,0.535,53.5,954707,1669.31,42919.97,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",237,24.83,1.5,1.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH03",202104,12709,767,11942,266865,6,-2.2,10.9,0.554,55.4,589537,2155.76,45266.88,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",984,166.91,8.4,2.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH04",202104,17697,1130,16567,419700,6.4,-2.1,10.5,0.53,53,772596,2290.59,54323.35,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",1897,245.54,12,1.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH05",202104,13055,1012,12043,255268,7.8,-1.3,13.6,0.524,52.4,589627,2214.11,43293.13,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",1349,228.79,11.5,2.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH06",202104,6986,570,6416,156990,8.2,-4.4,13.8,0.556,55.6,406229,1719.72,38645.69,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",106,26.09,1.5,2.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","CH07",202104,3267,173,3094,91311,5.3,-0.8,14.5,0.54,54,180350,1811.48,50629.89,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",-993,-550.59,-23.3,-1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH01",202104,23,0,23,991,0,-7.7,4.6,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",10,NA,76.9,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH02",202104,6,1,5,284,16.7,9.6,11.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",-8,NA,-57.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH03",202104,7,0,7,172,0,-12.5,9.9,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",-1,NA,-12.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH04",202104,16,0,16,343,0,-5.3,5.2,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",-3,NA,-15.8,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH05",202104,2,0,2,42,0,0,9.5,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH06",202104,6,0,6,36,0,NA,8.3,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",6,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","CH07",202104,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","CH01",202105,21509,1508,20001,458103,7,-1.4,14.9,0.476,47.6,810627,2653.38,56512.18,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2021-05",3648,450.02,20.4,-0.100000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
