date,geoRegion,altersklasse_covid19,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202122,UR,10 - 19,129,altersklasse_covid19,3794,450,3.4,11.86,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.04,4
202123,UR,10 - 19,81,altersklasse_covid19,3794,531,2.13,14,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.04,4
202124,UR,10 - 19,173,altersklasse_covid19,3794,704,4.56,18.56,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.082,8.200000000000001
202052,UR,20 - 29,0,altersklasse_covid19,4458,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,UR,20 - 29,0,altersklasse_covid19,4458,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202101,UR,20 - 29,2,altersklasse_covid19,4458,2,0.04,0.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.005,0.5
202102,UR,20 - 29,7,altersklasse_covid19,4458,9,0.16,0.2,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.016,1.6
202103,UR,20 - 29,2,altersklasse_covid19,4458,11,0.04,0.25,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.004,0.4
202104,UR,20 - 29,13,altersklasse_covid19,4458,24,0.29,0.54,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.014,1.4000000000000001
202105,UR,20 - 29,9,altersklasse_covid19,4458,33,0.2,0.74,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.013,1.3
202106,UR,20 - 29,11,altersklasse_covid19,4458,44,0.25,0.99,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.019,1.9
202107,UR,20 - 29,16,altersklasse_covid19,4458,60,0.36,1.35,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.027,2.7
202108,UR,20 - 29,8,altersklasse_covid19,4458,68,0.18,1.53,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.017,1.7000000000000002
202109,UR,20 - 29,16,altersklasse_covid19,4458,84,0.36,1.88,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.02,2
202110,UR,20 - 29,20,altersklasse_covid19,4458,104,0.45,2.33,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.025,2.5
202111,UR,20 - 29,9,altersklasse_covid19,4458,113,0.2,2.53,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.025,2.5
202112,UR,20 - 29,36,altersklasse_covid19,4458,149,0.81,3.34,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.032,3.2
202113,UR,20 - 29,15,altersklasse_covid19,4458,164,0.34,3.68,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.018,1.7999999999999998
202114,UR,20 - 29,16,altersklasse_covid19,4458,180,0.36,4.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.018,1.7999999999999998
202115,UR,20 - 29,65,altersklasse_covid19,4458,245,1.46,5.5,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.047,4.7
202116,UR,20 - 29,25,altersklasse_covid19,4458,270,0.56,6.06,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.021,2.1
202117,UR,20 - 29,69,altersklasse_covid19,4458,339,1.55,7.6,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.045,4.5
202118,UR,20 - 29,110,altersklasse_covid19,4458,449,2.47,10.07,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.039,3.9
202119,UR,20 - 29,67,altersklasse_covid19,4458,516,1.5,11.57,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.048,4.8
202120,UR,20 - 29,419,altersklasse_covid19,4458,935,9.4,20.97,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.173,17.299999999999997
202121,UR,20 - 29,177,altersklasse_covid19,4458,1112,3.97,24.94,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.119,11.899999999999999
202122,UR,20 - 29,323,altersklasse_covid19,4458,1435,7.25,32.19,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.1,10
202123,UR,20 - 29,302,altersklasse_covid19,4458,1737,6.77,38.96,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.147,14.7
202124,UR,20 - 29,463,altersklasse_covid19,4458,2200,10.39,49.35,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.218,21.8
202052,UR,30 - 39,0,altersklasse_covid19,4490,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,UR,30 - 39,0,altersklasse_covid19,4490,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202101,UR,30 - 39,4,altersklasse_covid19,4490,4,0.09,0.09,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.011,1.0999999999999999
202102,UR,30 - 39,3,altersklasse_covid19,4490,7,0.07,0.16,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.007,0.7000000000000001
202103,UR,30 - 39,6,altersklasse_covid19,4490,13,0.13,0.29,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.013,1.3
202104,UR,30 - 39,14,altersklasse_covid19,4490,27,0.31,0.6,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.015,1.5
202105,UR,30 - 39,6,altersklasse_covid19,4490,33,0.13,0.73,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.008,0.8
202106,UR,30 - 39,9,altersklasse_covid19,4490,42,0.2,0.94,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.016,1.6
202107,UR,30 - 39,13,altersklasse_covid19,4490,55,0.29,1.22,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.022,2.1999999999999997
202108,UR,30 - 39,10,altersklasse_covid19,4490,65,0.22,1.45,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.021,2.1
202109,UR,30 - 39,10,altersklasse_covid19,4490,75,0.22,1.67,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.012,1.2
202110,UR,30 - 39,15,altersklasse_covid19,4490,90,0.33,2,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.019,1.9
202111,UR,30 - 39,14,altersklasse_covid19,4490,104,0.31,2.32,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.039,3.9
202112,UR,30 - 39,44,altersklasse_covid19,4490,148,0.98,3.3,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.039,3.9
202113,UR,30 - 39,16,altersklasse_covid19,4490,164,0.36,3.65,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.02,2
202114,UR,30 - 39,23,altersklasse_covid19,4490,187,0.51,4.16,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.026,2.6
202115,UR,30 - 39,83,altersklasse_covid19,4490,270,1.85,6.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.06,6
202116,UR,30 - 39,37,altersklasse_covid19,4490,307,0.82,6.84,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.031,3.1
202117,UR,30 - 39,75,altersklasse_covid19,4490,382,1.67,8.51,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.049,4.9
202118,UR,30 - 39,135,altersklasse_covid19,4490,517,3.01,11.51,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.048,4.8
202119,UR,30 - 39,108,altersklasse_covid19,4490,625,2.41,13.92,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.077,7.7
202120,UR,30 - 39,505,altersklasse_covid19,4490,1130,11.25,25.17,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.209,20.9
202121,UR,30 - 39,213,altersklasse_covid19,4490,1343,4.74,29.91,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.144,14.399999999999999
202122,UR,30 - 39,384,altersklasse_covid19,4490,1727,8.55,38.46,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.119,11.899999999999999
202123,UR,30 - 39,316,altersklasse_covid19,4490,2043,7.04,45.5,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.154,15.4
202124,UR,30 - 39,516,altersklasse_covid19,4490,2559,11.49,56.99,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.244,24.4
202052,UR,40 - 49,0,altersklasse_covid19,4775,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,UR,40 - 49,0,altersklasse_covid19,4775,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202101,UR,40 - 49,10,altersklasse_covid19,4775,10,0.21,0.21,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.027,2.7
202102,UR,40 - 49,17,altersklasse_covid19,4775,27,0.36,0.57,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.04,4
202103,UR,40 - 49,8,altersklasse_covid19,4775,35,0.17,0.73,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.018,1.7999999999999998
202104,UR,40 - 49,27,altersklasse_covid19,4775,62,0.57,1.3,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.029,2.9000000000000004
202105,UR,40 - 49,20,altersklasse_covid19,4775,82,0.42,1.72,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.028,2.8000000000000003
202106,UR,40 - 49,16,altersklasse_covid19,4775,98,0.34,2.05,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.028,2.8000000000000003
202107,UR,40 - 49,31,altersklasse_covid19,4775,129,0.65,2.7,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.051,5.1
202108,UR,40 - 49,14,altersklasse_covid19,4775,143,0.29,2.99,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.03,3
202109,UR,40 - 49,19,altersklasse_covid19,4775,162,0.4,3.39,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.024,2.4
202110,UR,40 - 49,31,altersklasse_covid19,4775,193,0.65,4.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.038,3.8
202111,UR,40 - 49,31,altersklasse_covid19,4775,224,0.65,4.69,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.086,8.6
202112,UR,40 - 49,75,altersklasse_covid19,4775,299,1.57,6.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.066,6.6000000000000005
202113,UR,40 - 49,31,altersklasse_covid19,4775,330,0.65,6.91,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.038,3.8
202114,UR,40 - 49,38,altersklasse_covid19,4775,368,0.8,7.71,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.043,4.3
202115,UR,40 - 49,142,altersklasse_covid19,4775,510,2.97,10.68,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.103,10.299999999999999
202116,UR,40 - 49,67,altersklasse_covid19,4775,577,1.4,12.08,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.057,5.7
202117,UR,40 - 49,161,altersklasse_covid19,4775,738,3.37,15.46,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.105,10.5
202118,UR,40 - 49,245,altersklasse_covid19,4775,983,5.13,20.59,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.088,8.799999999999999
202119,UR,40 - 49,159,altersklasse_covid19,4775,1142,3.33,23.92,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.114,11.4
202120,UR,40 - 49,518,altersklasse_covid19,4775,1660,10.85,34.76,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.214,21.4
202121,UR,40 - 49,278,altersklasse_covid19,4775,1938,5.82,40.59,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.188,18.8
202122,UR,40 - 49,509,altersklasse_covid19,4775,2447,10.66,51.25,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.157,15.7
202123,UR,40 - 49,395,altersklasse_covid19,4775,2842,8.27,59.52,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.193,19.3
202124,UR,40 - 49,506,altersklasse_covid19,4775,3348,10.6,70.12,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.239,23.9
202052,UR,50 - 59,0,altersklasse_covid19,5504,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,UR,50 - 59,0,altersklasse_covid19,5504,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202101,UR,50 - 59,29,altersklasse_covid19,5504,29,0.53,0.53,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.079,7.9
202102,UR,50 - 59,22,altersklasse_covid19,5504,51,0.4,0.93,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.051,5.1
202103,UR,50 - 59,28,altersklasse_covid19,5504,79,0.51,1.44,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.062,6.2
202104,UR,50 - 59,58,altersklasse_covid19,5504,137,1.05,2.49,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.061,6.1
202105,UR,50 - 59,27,altersklasse_covid19,5504,164,0.49,2.98,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.038,3.8
